,title_ramowka,redactor,datetime
5285,Koncertowe granie,,2023-02-11 00:00:00
5286,Muzyka do rana,,2023-02-11 01:15:00
5287,Sobotni brzask,"Maciej Jankowski, Weronika Wawrzkowicz ",2023-02-11 07:00:00
5288,Koncert życzeń,"Marcelina Słomian, Adam Stasiak ",2023-02-11 10:00:00
5289,Deliberatorium,Beata Grabarczyk ,2023-02-11 12:00:00
5290,Muzyczny gabinet terapeutyczny,Monika Borzym,2023-02-11 13:00:00
5291,Sny kolorowe,Barbara Gregorczyk,2023-02-11 14:00:00
5292,Stulecie dziwów,Jerzy Sosnowski ,2023-02-11 15:00:00
5293,Miłomuzomania,Kinga Krasuska,2023-02-11 16:00:00
5294,Mięta do (pop)kultury,Katarzyna Oklińska,2023-02-11 18:00:00
5295,"Szczyt wszystkiego, czyli każda lista świata","Mateusz Andruszkiewicz, Marcin Mann",2023-02-11 19:00:00
5296,TIP-TOP Lista Radia Nowy Świat,Michał Porycki ,2023-02-11 20:00:00
5297,Domówka,Paweł Orlikowski,2023-02-11 22:00:00
5298,"Koncert ""Jazz po polsku""",,2023-02-12 00:00:00
5299,Muzyka do rana,,2023-02-12 01:00:00
5300,De Cuba Su Musica,Jose Torres,2023-02-12 08:00:00
5301,Soulówka,Mikołaj Tyczyński,2023-02-12 10:00:00
5302,Manniak po omacku,Wojciech Mann,2023-02-12 11:00:00
5303,Raczek movie,Tomasz Raczek ,2023-02-12 13:00:00
5304,Etykieta zastępcza,Adam Stasiak,2023-02-12 14:00:00
5305,Pora siesty,Marcin Kydryński,2023-02-12 15:00:00
5306,W głębi duszy,Eliza Michalik ,2023-02-12 17:00:00
5307,Nie tylko hip-hop,Mateusz Andruszkiewicz,2023-02-12 18:00:00
5308,Czytał Michał Nogaś,Michał Nogaś ,2023-02-12 19:00:00
5309,Etykieta zastępcza,Weronika Wawrzkowicz ,2023-02-12 20:00:00
5310,Nocne miraże,Marcelina Słomian,2023-02-12 22:00:00
5311,Muzyka do rana,,2023-02-13 00:00:00
5312,Nowy świt,Mateusz Andruszkiewicz ,2023-02-13 06:00:00
5313,Muzoleum,Wojciech Mann,2023-02-13 10:00:00
5314,W środku dnia,Jan Niebudek ,2023-02-13 11:00:00
5315,Dziękuję za wypowiedź,Adam Nowak,2023-02-13 14:00:00
5316,Nowy Świat po południu,Ksenia Maćczak ,2023-02-13 16:00:00
5317,Strumień zdumień,Jan Chojnacki,2023-02-13 19:00:00
5318,JerzoBrzmienia,Jerzy Sosnowski ,2023-02-13 21:00:00
5319,Muzyka bardzo poważna,Krzysztof Grabowski ,2023-02-13 22:00:00
5320,Muzyka do rana,,2023-02-14 00:00:00
5321,Nowy świt,Katarzyna Kasia ,2023-02-14 06:00:00
5322,Motyw przewodni,Mateusz Kuśmierek,2023-02-14 10:00:00
5323,W środku dnia,Mateusz Andruszkiewicz ,2023-02-14 11:00:00
5324,Personal bigos,Marcin Mann,2023-02-14 14:00:00
5325,Akademia rocka,Adam Stasiak,2023-02-14 15:00:00
5326,Nowy Świat po południu,Michał Porycki ,2023-02-14 16:00:00
5327,Wagle,"Wojciech Waglewski, Fisz",2023-02-14 19:00:00
5328,Punkt widzenia,Beata Grabarczyk ,2023-02-14 21:00:00
5329,Świat naszej muzyki,Bartek Winczewski,2023-02-14 22:00:00
5330,Muzyka do rana,,2023-02-15 00:00:00
5331,Nowy świt,Mateusz Andruszkiewicz ,2023-02-15 06:00:00
5332,Wszystko gra,Maciej Jankowski,2023-02-15 10:00:00
5333,W środku dnia,Jan Niebudek ,2023-02-15 11:00:00
5334,Dzieci bluesa,Jan Chojnacki ,2023-02-15 14:00:00
5335,Nowy Świat po południu,Michał Porycki ,2023-02-15 16:00:00
5336,Bon ton,Agnieszka Lipka-Barnett,2023-02-15 19:00:00
5337,Słowo daję,Jarosław Mikołajewski ,2023-02-15 21:00:00
5338,Muzyka do czytania,Michał Nogaś,2023-02-15 22:00:00
5339,Muzyka do rana,,2023-02-16 00:00:00
5340,Nowy świt,Katarzyna Kasia ,2023-02-16 06:00:00
5341,Numer na bis,Maria Zamachowska,2023-02-16 10:00:00
5342,W środku dnia,Jan Niebudek ,2023-02-16 11:00:00
5343,Zamach na dziesiątą muzę,Zbigniew Zamachowski,2023-02-16 14:00:00
5344,Nowy Świat po południu,Michał Porycki ,2023-02-16 16:00:00
5345,Napiór w eterze,Marek Napiórkowski,2023-02-16 19:00:00
5346,Punkt widzenia,Beata Grabarczyk ,2023-02-16 21:00:00
5347,Nocny świat,Mikołaj Kierski,2023-02-16 22:00:00
5348,Powidoki,Bruno Jasieński,2023-02-16 23:00:00
5349,Muzyka do rana,,2023-02-17 00:00:00
5350,Poranna Manna,Wojciech Mann ,2023-02-17 06:00:00
5351,Dobrze nastrojone,Marcelina Słomian,2023-02-17 10:00:00
5352,W środku dnia,Jan Niebudek ,2023-02-17 11:00:00
5353,Klimaty na raty,Jan Janczy,2023-02-17 14:00:00
5354,Nowy Świat po południu,Michał Porycki ,2023-02-17 16:00:00
5355,RadioAktywni,Jacek Nizinkiewicz ,2023-02-17 19:00:00
5356,Biforek,Mikołaj Tyczyński,2023-02-17 21:00:00
5357,Sejsmograf,Kinga Krasuska,2023-02-17 22:00:00
5358,Koncertowe granie,,2023-02-18 00:00:00
5359,Muzyka do rana,,2023-02-18 01:15:00
5360,Sobotni brzask,"Maciej Jankowski, Weronika Wawrzkowicz ",2023-02-18 07:00:00
5361,Koncert życzeń,"Joanna Kołaczkowska, Wojciech Malajkat ",2023-02-18 10:00:00
5362,Deliberatorium,Beata Grabarczyk ,2023-02-18 12:00:00
5363,Muzyczny gabinet terapeutyczny,Monika Borzym,2023-02-18 13:00:00
5364,Sny kolorowe,Barbara Gregorczyk,2023-02-18 14:00:00
5365,Stulecie dziwów,Jerzy Sosnowski ,2023-02-18 15:00:00
5366,Miłomuzomania,Kinga Krasuska,2023-02-18 16:00:00
5367,Mięta do (pop)kultury,Katarzyna Oklińska,2023-02-18 18:00:00
5368,"Szczyt wszystkiego, czyli każda lista świata","Mateusz Andruszkiewicz, Marcin Mann",2023-02-18 19:00:00
5369,TIP-TOP Lista Radia Nowy Świat,Michał Porycki ,2023-02-18 20:00:00
5370,Domówka,Paweł Orlikowski,2023-02-18 22:00:00
5371,"Koncert ""Jazz po polsku""",,2023-02-19 00:00:00
5372,Muzyka do rana,,2023-02-19 01:00:00
5373,De Cuba Su Musica,Jose Torres,2023-02-19 08:00:00
5374,Soulówka,Mikołaj Tyczyński,2023-02-19 10:00:00
5375,Manniak po omacku,Wojciech Mann,2023-02-19 11:00:00
5376,Raczek movie,Tomasz Raczek ,2023-02-19 13:00:00
5377,Etykieta zastępcza,Adam Stasiak,2023-02-19 14:00:00
5378,Pora siesty,Marcin Kydryński,2023-02-19 15:00:00
5379,W głębi duszy,Eliza Michalik ,2023-02-19 17:00:00
5380,Nie tylko hip-hop,Mateusz Andruszkiewicz,2023-02-19 18:00:00
5381,Czytał Michał Nogaś,Michał Nogaś ,2023-02-19 19:00:00
5382,Rozdźwięki,Joanna Kołaczkowska,2023-02-19 20:00:00
5383,Nocne miraże,Marcelina Słomian ,2023-02-19 22:00:00
5384,Muzyka do rana,,2023-02-20 00:00:00
5385,Nowy świt,Mateusz Andruszkiewicz ,2023-02-20 06:00:00
5386,Muzoleum,Wojciech Mann,2023-02-20 10:00:00
5387,W środku dnia,Jan Niebudek ,2023-02-20 11:00:00
5388,Dziękuję za wypowiedź,Adam Nowak,2023-02-20 14:00:00
5389,Nowy Świat po południu,Ksenia Maćczak ,2023-02-20 16:00:00
5390,Strumień zdumień,Jan Chojnacki,2023-02-20 19:00:00
5391,JerzoBrzmienia,Jerzy Sosnowski,2023-02-20 21:00:00
5392,Muzyka bardzo poważna,Krzysztof Grabowski,2023-02-20 22:00:00
5393,Muzyka do rana,,2023-02-21 00:00:00
5394,Nowy świt,Katarzyna Kasia ,2023-02-21 06:00:00
5395,Motyw przewodni,Mateusz Kuśmierek,2023-02-21 10:00:00
5396,W środku dnia,Mateusz Andruszkiewicz ,2023-02-21 11:00:00
5397,Personal bigos,Marcin Mann,2023-02-21 14:00:00
5398,Akademia rocka,Adam Stasiak,2023-02-21 15:00:00
5399,Nowy Świat po południu,Michał Porycki ,2023-02-21 16:00:00
5400,Wagle,"Wojciech Waglewski, Fisz",2023-02-21 19:00:00
5401,Punkt widzenia,Beata Grabarczyk ,2023-02-21 21:00:00
5402,Świat naszej muzyki,Bartek Winczewski,2023-02-21 22:00:00
5403,Muzyka do rana,,2023-02-22 00:00:00
5404,Nowy świt,Mateusz Andruszkiewicz ,2023-02-22 06:00:00
5405,Wszystko gra,Maciej Jankowski,2023-02-22 10:00:00
5406,W środku dnia,Jan Niebudek ,2023-02-22 11:00:00
5407,Dzieci bluesa,Jan Chojnacki,2023-02-22 14:00:00
5408,Nowy Świat po południu,Michał Porycki ,2023-02-22 16:00:00
5409,Bon ton,Agnieszka Lipka-Barnett,2023-02-22 19:00:00
5410,Słowo daję,Jarosław Mikołajewski,2023-02-22 21:00:00
5411,Muzyka do czytania,Michał Nogaś,2023-02-22 22:00:00
5412,Muzyka do rana,,2023-02-23 00:00:00
5413,Nowy świt,"Katarzyna Kasia, Grzegorz Markowski ",2023-02-23 06:00:00
5414,Numer na bis,Maria Zamachowska,2023-02-23 10:00:00
5415,W środku dnia,Jan Niebudek ,2023-02-23 11:00:00
5416,Etykieta zastępcza,Adam Stasiak,2023-02-23 14:00:00
5417,Nowy Świat po południu,Michał Porycki ,2023-02-23 16:00:00
5418,Napiór w eterze,Marek Napiórkowski,2023-02-23 19:00:00
5419,Punkt widzenia,Beata Grabarczyk ,2023-02-23 21:00:00
5420,Nocny świat,Mikołaj Kierski,2023-02-23 22:00:00
5421,Powidoki,Bruno Jasieński,2023-02-23 23:00:00
5422,Muzyka do rana,,2023-02-24 00:00:00
5423,Poranna Manna,Wojciech Mann ,2023-02-24 06:00:00
5424,Dobrze nastrojone,Marcelina Słomian,2023-02-24 10:00:00
5425,W środku dnia,Jan Niebudek ,2023-02-24 11:00:00
5426,Klimaty na raty,Jan Janczy,2023-02-24 14:00:00
5427,Nowy Świat po południu,Michał Porycki ,2023-02-24 16:00:00
5428,RadioAktywni,Jacek Nizinkiewicz ,2023-02-24 19:00:00
5429,Biforek,Mikołaj Tyczyński,2023-02-24 21:00:00
5430,Sejsmograf,Kinga Krasuska,2023-02-24 22:00:00
5431,Koncertowe granie,,2023-02-25 00:00:00
5432,Muzyka do rana,,2023-02-25 01:00:00
5433,Sobotni brzask,"Maciej Jankowski, Weronika Wawrzkowicz ",2023-02-25 07:00:00
5434,Koncert życzeń,"Adriana Bąkowska, Michał Nogaś",2023-02-25 10:00:00
5435,Deliberatorium,Beata Grabarczyk ,2023-02-25 12:00:00
5436,Muzyczny gabinet terapeutyczny,Monika Borzym,2023-02-25 13:00:00
5437,Sny kolorowe,Barbara Gregorczyk,2023-02-25 14:00:00
5438,Stulecie dziwów,Jerzy Sosnowski ,2023-02-25 15:00:00
5439,Miłomuzomania,Kinga Krasuska,2023-02-25 16:00:00
5440,Mięta do (pop)kultury,Katarzyna Oklińska,2023-02-25 18:00:00
5441,"Szczyt wszystkiego, czyli każda lista świata","Mateusz Andruszkiewicz, Maciej Jankowski, Marcin Mann",2023-02-25 19:00:00
5442,TIP-TOP Lista Radia Nowy Świat,Michał Porycki ,2023-02-25 20:00:00
5443,Domówka,Paweł Orlikowski,2023-02-25 22:00:00
5444,"Koncert ""Jazz po polsku""",,2023-02-26 00:00:00
5445,Muzyka do rana,,2023-02-26 01:00:00
5446,De Cuba Su Musica,Jose Torres,2023-02-26 08:00:00
5447,Soulówka,Mikołaj Tyczyński,2023-02-26 10:00:00
5448,Manniak po omacku,Wojciech Mann,2023-02-26 11:00:00
5449,Raczek movie,Tomasz Raczek,2023-02-26 13:00:00
5450,Etykieta zastępcza,Adam Stasiak,2023-02-26 14:00:00
5451,Pora siesty,Marcin Kydryński,2023-02-26 15:00:00
5452,W głębi duszy,Eliza Michalik ,2023-02-26 17:00:00
5453,Nie tylko hip-hop,Mateusz Andruszkiewicz,2023-02-26 18:00:00
5454,Czytał Michał Nogaś,Michał Nogaś ,2023-02-26 19:00:00
5455,Piosennik,Andrzej Poniedzielski,2023-02-26 20:00:00
5456,Nocne miraże,Marcelina Słomian ,2023-02-26 22:00:00
5457,Muzyka do rana,,2023-02-27 00:00:00
5458,Nowy świt,Mateusz Andruszkiewicz ,2023-02-27 06:00:00
5459,Muzoleum,Wojciech Mann,2023-02-27 10:00:00
5460,W środku dnia,Jan Niebudek ,2023-02-27 11:00:00
5461,Dziękuję za wypowiedź,Adam Nowak,2023-02-27 14:00:00
5462,Nowy Świat po południu,Ksenia Maćczak ,2023-02-27 16:00:00
5463,Strumień zdumień,Jan Chojnacki ,2023-02-27 19:00:00
5464,JerzoBrzmienia,Jerzy Sosnowski ,2023-02-27 21:00:00
5465,Muzyka bardzo poważna,Krzysztof Grabowski,2023-02-27 22:00:00
5466,Muzyka do rana,,2023-02-28 00:00:00
5467,Nowy świt,Katarzyna Kasia ,2023-02-28 06:00:00
5468,Motyw przewodni,Mateusz Kuśmierek,2023-02-28 10:00:00
5469,W środku dnia,Mateusz Andruszkiewicz ,2023-02-28 11:00:00
5470,Personal bigos,Marcin Mann,2023-02-28 14:00:00
5471,Akademia rocka,Adam Stasiak,2023-02-28 15:00:00
5472,Nowy Świat po południu,Michał Porycki ,2023-02-28 16:00:00
5473,Wagle,"Wojciech Waglewski, Fisz",2023-02-28 19:00:00
5474,Punkt widzenia,Beata Grabarczyk ,2023-02-28 21:00:00
5475,Świat naszej muzyki,Bartek Winczewski,2023-02-28 22:00:00
5476,Muzyka do rana,,2023-03-01 00:00:00
5477,Nowy świt,Mateusz Andruszkiewicz ,2023-03-01 06:00:00
5478,Wszystko gra,Maciej Jankowski,2023-03-01 10:00:00
5479,W środku dnia,Jan Niebudek ,2023-03-01 11:00:00
5480,Dzieci bluesa,Jan Chojnacki,2023-03-01 14:00:00
5481,Nowy Świat po południu,Michał Porycki ,2023-03-01 16:00:00
5482,Bon ton,Agnieszka Lipka-Barnett ,2023-03-01 19:00:00
5483,Słowo daję,Jarosław Mikołajewski ,2023-03-01 21:00:00
5484,Muzyka do czytania,Michał Nogaś,2023-03-01 22:00:00
5485,Muzyka do rana,,2023-03-02 00:00:00
5486,Nowy świt,"Katarzyna Kasia, Grzegorz Markowski ",2023-03-02 06:00:00
5487,Numer na bis,Maria Zamachowska,2023-03-02 10:00:00
5488,W środku dnia,Jan Niebudek ,2023-03-02 11:00:00
5489,Zamach na dziesiątą muzę,Zbigniew Zamachowski,2023-03-02 14:00:00
5490,Nowy Świat po południu,Michał Porycki ,2023-03-02 16:00:00
5491,Napiór w eterze,Marek Napiórkowski,2023-03-02 19:00:00
5492,Punkt widzenia,Beata Grabarczyk,2023-03-02 21:00:00
5493,Nocny świat,Mikołaj Kierski,2023-03-02 22:00:00
5494,Powidoki,Bruno Jasieński,2023-03-02 23:00:00
5495,Muzyka do rana,,2023-03-03 00:00:00
5496,Poranna Manna,Wojciech Mann ,2023-03-03 06:00:00
5497,Dobrze nastrojone,Marcelina Słomian,2023-03-03 10:00:00
5498,W środku dnia,Jan Niebudek ,2023-03-03 11:00:00
5499,Klimaty na raty,Jan Janczy,2023-03-03 14:00:00
5500,Nowy Świat po południu,Michał Porycki ,2023-03-03 16:00:00
5501,RadioAktywni,Jacek Nizinkiewicz ,2023-03-03 19:00:00
5502,Koncert w Holu,,2023-03-03 20:00:00
5503,Biforek,Mikołaj Tyczyński,2023-03-03 21:00:00
5504,Sejsmograf,Kinga Krasuska,2023-03-03 22:00:00
5505,Koncertowe granie,,2023-03-04 00:00:00
5506,Muzyka do rana,,2023-03-04 01:00:00
5507,Sobotni brzask,"Maciej Jankowski, Weronika Wawrzkowicz ",2023-03-04 07:00:00
5508,Koncert życzeń,"Jan Janczy, Jan Niebudek",2023-03-04 10:00:00
5509,Deliberatorium,Beata Grabarczyk ,2023-03-04 12:00:00
5510,Muzyczny gabinet terapeutyczny,Monika Borzym,2023-03-04 13:00:00
5511,Sny kolorowe,Barbara Gregorczyk,2023-03-04 14:00:00
5512,Stulecie dziwów,Jerzy Sosnowski ,2023-03-04 15:00:00
